"","date","집계구","mean_visit_pop"
"432","20170325",1125066010017,1193.81818181818
"433","20170326",1102052020001,13963.6363636364
"434","20170326",1107062070201,2.63636363636364
"435","20170326",1108068020003,2825.81818181818
"436","20170326",1109071040010,441.727272727273
"437","20170326",1111077030106,171.727272727273
"438","20170326",1113075030002,143
"439","20170326",1113075030007,207.363636363636
"440","20170326",1115051010701,1106.27272727273
"441","20170326",1117051030401,818.090909090909
"442","20170326",1119074050006,5593.81818181818
"443","20170326",1121052010002,3554.36363636364
"444","20170326",1122058020104,472
"445","20170326",1123051010208,2708.18181818182
"446","20170326",1123058040002,30268.5454545455
"447","20170326",1123063020019,58.3636363636364
"448","20170326",1124075010104,88.6363636363636
"449","20170326",1124080020101,291.818181818182
"450","20170326",1125066010017,1143.27272727273
"451","20170401",1102052020001,21441.4545454545
"452","20170401",1107062070201,2.72727272727273
"453","20170401",1108068020003,3053.63636363636
"454","20170401",1109071040010,438.272727272727
"455","20170401",1111077030106,150.454545454545
"456","20170401",1113075030002,125
"457","20170401",1113075030007,178.727272727273
"458","20170401",1115051010701,785.909090909091
"459","20170401",1117051030401,641.727272727273
"460","20170401",1119074050006,6526.36363636364
"461","20170401",1121052010002,3336.63636363636
"462","20170401",1122058020104,287.727272727273
"463","20170401",1123051010208,3255.81818181818
"464","20170401",1123058040002,26951.1818181818
"465","20170401",1123063020019,64.5454545454545
"466","20170401",1124075010104,97.4545454545455
"467","20170401",1124080020101,299.727272727273
"468","20170401",1125066010017,1156.36363636364
"469","20170402",1102052020001,14259.9090909091
"470","20170402",1107062070201,2
"471","20170402",1108068020003,2830.63636363636
"472","20170402",1109071040010,431.818181818182
"473","20170402",1111077030106,158.181818181818
"474","20170402",1113075030002,134
"475","20170402",1113075030007,193.727272727273
"476","20170402",1115051010701,987.818181818182
"477","20170402",1117051030401,820.636363636364
"478","20170402",1119074050006,5405.72727272727
"479","20170402",1121052010002,3302.36363636364
"480","20170402",1122058020104,272.272727272727
"481","20170402",1123051010208,2741.81818181818
"482","20170402",1123058040002,23925.5454545455
"483","20170402",1123063020019,70.5454545454545
"484","20170402",1124075010104,95.0909090909091
"485","20170402",1124080020101,249.727272727273
"486","20170402",1125066010017,1007.36363636364
"487","20170408",1102052020001,19736.2727272727
"488","20170408",1107062070201,1.45454545454545
"489","20170408",1108068020003,2987.18181818182
"490","20170408",1109071040010,423
"491","20170408",1111077030106,140.727272727273
"492","20170408",1113075030002,131.181818181818
"493","20170408",1113075030007,181.181818181818
"494","20170408",1115051010701,1017.72727272727
"495","20170408",1117051030401,766.909090909091
"496","20170408",1119074050006,6206.36363636364
"497","20170408",1121052010002,3197.81818181818
"498","20170408",1122058020104,288.909090909091
"499","20170408",1123051010208,3292.72727272727
"500","20170408",1123058040002,28073.3636363636
"501","20170408",1123063020019,56.4545454545455
"502","20170408",1124075010104,90.0909090909091
"503","20170408",1124080020101,301.818181818182
"504","20170408",1125066010017,981.545454545455
"505","20170409",1102052020001,13462.0909090909
"506","20170409",1107062070201,1.90909090909091
"507","20170409",1108068020003,2817.45454545455
"508","20170409",1109071040010,437.545454545455
"509","20170409",1111077030106,152.636363636364
"510","20170409",1113075030002,127.636363636364
"511","20170409",1113075030007,184
"512","20170409",1115051010701,999.545454545455
"513","20170409",1117051030401,884.909090909091
"514","20170409",1119074050006,5491.36363636364
"515","20170409",1121052010002,3278.09090909091
"516","20170409",1122058020104,291.636363636364
"517","20170409",1123051010208,2653.36363636364
"518","20170409",1123058040002,23485.9090909091
"519","20170409",1123063020019,63.5454545454545
"520","20170409",1124075010104,95.6363636363636
"521","20170409",1124080020101,266.818181818182
"522","20170409",1125066010017,940.181818181818
"523","20170415",1102052020001,20719
"524","20170415",1107062070201,1.54545454545455
"525","20170415",1108068020003,3196.18181818182
"526","20170415",1109071040010,439.454545454545
"527","20170415",1111077030106,146.818181818182
"528","20170415",1113075030002,126.090909090909
"529","20170415",1113075030007,175.363636363636
"530","20170415",1115051010701,968.818181818182
"531","20170415",1117051030401,723.636363636364
"532","20170415",1119074050006,6122.81818181818
"533","20170415",1121052010002,3338.36363636364
"534","20170415",1122058020104,294
"535","20170415",1123051010208,3108.45454545455
"536","20170415",1123058040002,22677.3636363636
"537","20170415",1123063020019,58.4545454545455
"538","20170415",1124075010104,86.9090909090909
"539","20170415",1124080020101,299.727272727273
"540","20170415",1125066010017,1015.36363636364
"541","20170416",1102052020001,13666.6363636364
"542","20170416",1107062070201,1.54545454545455
"543","20170416",1108068020003,2988.81818181818
"544","20170416",1109071040010,448.181818181818
"545","20170416",1111077030106,155.272727272727
"546","20170416",1113075030002,123.909090909091
"547","20170416",1113075030007,178.363636363636
"548","20170416",1115051010701,922.090909090909
"549","20170416",1117051030401,842.272727272727
"550","20170416",1119074050006,5304.36363636364
"551","20170416",1121052010002,3423.09090909091
"552","20170416",1122058020104,298.181818181818
"553","20170416",1123051010208,2632.27272727273
"554","20170416",1123058040002,18987.2727272727
"555","20170416",1123063020019,60
"556","20170416",1124075010104,95.7272727272727
"557","20170416",1124080020101,259.545454545455
"558","20170416",1125066010017,992
"559","20170422",1102052020001,19018.6363636364
"560","20170422",1107062070201,1.54545454545455
"561","20170422",1108068020003,2913.36363636364
"562","20170422",1109071040010,409.545454545455
"563","20170422",1111077030106,142.545454545455
"564","20170422",1113075030002,128.272727272727
"565","20170422",1113075030007,180.181818181818
"566","20170422",1115051010701,854.727272727273
"567","20170422",1117051030401,783.090909090909
"568","20170422",1119074050006,5275.09090909091
"569","20170422",1121052010002,3251.54545454545
"570","20170422",1122058020104,289.545454545455
"571","20170422",1123051010208,3203.63636363636
"572","20170422",1123058040002,26287
"573","20170422",1123063020019,56.9090909090909
"574","20170422",1124075010104,87
"575","20170422",1124080020101,320
"576","20170422",1125066010017,944.363636363636
"577","20170423",1102052020001,14378.7272727273
"578","20170423",1107062070201,2.54545454545455
"579","20170423",1108068020003,2882.90909090909
"580","20170423",1109071040010,415.272727272727
"581","20170423",1111077030106,161.454545454545
"582","20170423",1113075030002,124.909090909091
"583","20170423",1113075030007,183.363636363636
"584","20170423",1115051010701,859.727272727273
"585","20170423",1117051030401,871.090909090909
"586","20170423",1119074050006,5185
"587","20170423",1121052010002,3306.90909090909
"588","20170423",1122058020104,279.454545454545
"589","20170423",1123051010208,2700.36363636364
"590","20170423",1123058040002,23583.9090909091
"591","20170423",1123063020019,58.9090909090909
"592","20170423",1124075010104,100.363636363636
"593","20170423",1124080020101,268.909090909091
"594","20170423",1125066010017,930.727272727273
"595","20170429",1102052020001,20338.1818181818
"596","20170429",1107062070201,1
"597","20170429",1108068020003,2895
"598","20170429",1109071040010,411.181818181818
"599","20170429",1111077030106,143.909090909091
"600","20170429",1113075030002,141.909090909091
"601","20170429",1113075030007,200
"602","20170429",1115051010701,903.636363636364
"603","20170429",1117051030401,739.363636363636
"604","20170429",1119074050006,5821.72727272727
"605","20170429",1121052010002,3149.63636363636
"606","20170429",1122058020104,289.363636363636
"607","20170429",1123051010208,3055.63636363636
"608","20170429",1123058040002,27991.6363636364
"609","20170429",1123063020019,59
"610","20170429",1124075010104,7.54545454545455
"611","20170429",1124080020101,285
"612","20170429",1125066010017,1026.45454545455
"613","20170430",1102052020001,14813.6363636364
"614","20170430",1107062070201,2.36363636363636
"615","20170430",1108068020003,2792.36363636364
"616","20170430",1109071040010,404.454545454545
"617","20170430",1111077030106,154.181818181818
"618","20170430",1113075030002,137.363636363636
"619","20170430",1113075030007,197.636363636364
"620","20170430",1115051010701,888.636363636364
"621","20170430",1117051030401,853.363636363636
"622","20170430",1119074050006,5220.81818181818
"623","20170430",1121052010002,3007.63636363636
"624","20170430",1122058020104,270.363636363636
"625","20170430",1123051010208,2541.18181818182
"626","20170430",1123058040002,23965.0909090909
"627","20170430",1123063020019,58.1818181818182
"628","20170430",1124075010104,4.45454545454545
"629","20170430",1124080020101,229.181818181818
"630","20170430",1125066010017,941.818181818182
"631","20170506",1102052020001,17221.8181818182
"632","20170506",1107062070201,2.27272727272727
"633","20170506",1108068020003,2869.09090909091
"634","20170506",1109071040010,406.545454545455
"635","20170506",1111077030106,139.818181818182
"636","20170506",1113075030002,149.090909090909
"637","20170506",1113075030007,212.090909090909
"638","20170506",1115051010701,914
"639","20170506",1117051030401,744.454545454545
"640","20170506",1119074050006,5560.36363636364
"641","20170506",1121052010002,3038.18181818182
"642","20170506",1122058020104,263.363636363636
"643","20170506",1123051010208,2471.36363636364
"644","20170506",1123058040002,38031.3636363636
"645","20170506",1123063020019,57.5454545454545
"646","20170506",1124075010104,77.8181818181818
"647","20170506",1124080020101,289.818181818182
"648","20170506",1125066010017,1050.72727272727
"649","20170507",1102052020001,12171.6363636364
"650","20170507",1107062070201,2.63636363636364
"651","20170507",1108068020003,2851.36363636364
"652","20170507",1109071040010,446
"653","20170507",1111077030106,159.272727272727
"654","20170507",1113075030002,128.181818181818
"655","20170507",1113075030007,186.272727272727
"656","20170507",1115051010701,949.363636363636
"657","20170507",1117051030401,918.818181818182
"658","20170507",1119074050006,5307.27272727273
"659","20170507",1121052010002,3214.36363636364
"660","20170507",1122058020104,293.363636363636
"661","20170507",1123051010208,2338
"662","20170507",1123058040002,27029.3636363636
"663","20170507",1123063020019,65.5454545454545
"664","20170507",1124075010104,81.9090909090909
"665","20170507",1124080020101,292.909090909091
"666","20170507",1125066010017,1016.72727272727
"667","20170513",1102052020001,19245
"668","20170513",1107062070201,1.81818181818182
"669","20170513",1108068020003,3124.81818181818
"670","20170513",1109071040010,404.818181818182
"671","20170513",1111077030106,153.272727272727
"672","20170513",1113075030002,131
"673","20170513",1113075030007,186.545454545455
"674","20170513",1115051010701,967.363636363636
"675","20170513",1117051030401,841.272727272727
"676","20170513",1119074050006,5998.81818181818
"677","20170513",1121052010002,3280.36363636364
"678","20170513",1122058020104,309.818181818182
"679","20170513",1123051010208,3329.54545454545
"680","20170513",1123058040002,24930.8181818182
"681","20170513",1123063020019,59.1818181818182
"682","20170513",1124075010104,92
"683","20170513",1124080020101,311.272727272727
"684","20170513",1125066010017,1057.27272727273
"685","20170514",1102052020001,14275.2727272727
"686","20170514",1107062070201,3.45454545454545
