"","date","dist","m20","m25","m30","m35","m40","m45","m50","m55","f20","f25","f30","f35","f40","f45","f50","f55"
"1869","20180304",1123063020012,227,355.204635761589,82.8167770419426,82.5794701986755,70.1487701040681,46.4315673289183,142.74238410596,137.250331125828,48,367,-146.5,391,-220,-155,-77,217
"1870","20180304",1124077030001,728,1396.43783865141,773.971252257676,844.048615291993,344.790337146297,178.259030704395,-148.398555087297,-113.437236604455,1596,815,1650,878,142,358,178,59
"1871","20180304",1124080020103,13,98.2454846478025,94.585641180012,354.353552077062,245.601444912703,163.085039133052,-4.53807947019868,-13.0484647802529,96.5,882,788,959,654,340,575,505.5
"1872","20180304",1125073030007,301,144.336845273931,-39.5209211318483,-251.827212522577,-365.103702588802,-47.7879289584587,-0.0334136062612629,-238.368904274533,183,-79,0,-345,202,-298,-253,-270
"1873","20180310",1102052020001,17,631.273630343167,729.311860325105,506.370860927152,419.864990969296,199.344972907887,-66.1619506321493,133.872516556291,92,693,697.5,-176,33,297,243.5,112
"1874","20180310",1108068010002,56,14.8152866242038,18.053911205074,-148.791603745092,-335.707549308547,-292.909258329148,-60.795375356351,4.74135723431499,37,-266,-123,-500,-55,-120,2,-30
"1875","20180310",1109071040006,100,-52.2027393136665,-303.475419754954,-222.733443708609,-163.890728476821,13.6244732089103,-245.218543046358,-65.503241368913,-86,-154,-84,-9,45,77,108,80
"1876","20180310",1111066030001,1013.5,443.611378687538,-41.6437387116194,115.132751354606,-187.593467790488,-0.335942203491868,-52.5824804334738,-59.6128838049368,867.5,375,142,94,338,222,333,333
"1877","20180310",1113075030009,-194,-576.318934376881,95.5115894039735,-181.207856712824,-229.520770620108,-177.176550270921,-453.593502135448,-96.6919024683925,-473,65,69.5,28.5,-247.5,-384,-284,-271
"1878","20180310",1115051010002,NA,-96.0722689075631,-405.42700729927,NA,72.1495584988962,38.8559602649007,73.4751655629139,138.533112582781,NA,NA,-387,70,-134.5,218,354,276
"1879","20180310",1117051030002,-24,-589.660753880266,-695.407570690179,-366.668573148706,-442.103448275862,-238.215784215784,-215.821538461538,-216.196078431373,-215,-929,-852,-696,-249,-83,116,-460
"1880","20180310",1119074050006,-75,-281.560355207706,-483.165562913907,-604.184828416616,-542.266255267911,-633.698826008429,-426.174292594822,-492.009030704395,76,19,-91,-180,-73,-71,-56,-135
"1881","20180310",1121052010001,499.5,-231.337952010814,-332.18872616745,-529.149722072799,-277.623791102514,-237.327677893138,78.8767605633803,0.882839859917226,-300,-459,-218,-173,-74,-122,11,-48
"1882","20180310",1122060020102,55,-52.7360024081878,-198.317278747742,-305.385761589404,-343.531908488862,-427.3216435882,-228.346929560506,-107.062010836845,25,109,-41,-238,-187,-144,-66,-75.5
"1883","20180310",1123051010203,85,-207.856299212598,-389.017027417028,-572.730948296986,-442.914716748769,-33.2139303482587,-129.14,-86.7400662251656,-721,-767,-489,-367,311,306,-129,-83
"1884","20180310",1123058040001,49,20.1675195665263,-210.966586393739,-203.141180012041,-182.28612281758,-85.6876881396749,-3.47742323901264,109.104003612282,-71,-282,-124,36,19,29,106,143
"1885","20180310",1123063020012,376.5,256.404635761589,104.983443708609,157.508041627247,194.148770104068,-70.2350993377484,301.26738410596,40.8503311258278,152,168,159,297,-242,-270.5,-99,406
"1886","20180310",1124077030001,500,1478.98329319687,1044.69852498495,657.684978928356,227.426700782661,275.622667068031,-129.671282360024,-62.346327513546,2495,2500,2323,1025,417,234,206,-78
"1887","20180310",1124080020103,111,189.245484647803,172.858368452739,364.53537025888,319.783263094521,129.35776640578,36.0982841661649,94.3151715833835,509.5,838,1210,1247,869,827,805,793.5
"1888","20180310",1125073030007,301,67.3368452739313,-174.702739313666,-229.099939795304,-301.740066225166,-27.7879289584587,-76.1243226971704,-138.096177001806,96,13,0,-384,-121,-276,-165,-224
"1889","20180311",1102052020001,-72,504.364539434076,458.948223961469,519.370860927152,282.683172787477,-19.6550270921132,-272.616496086695,-201.127483443709,-25,-136,-12.5,36,-188,-218,-95.5,-132
"1890","20180311",1108068010002,30,132.906195715113,0.417547568710347,-297.337058290547,-357.34391294491,-278.091076510966,-52.2499208108965,-59.1677336747759,-279,-286,-74,-503,-275,-484,-14,-213
"1891","20180311",1109071040006,100,19.251806140879,-281.657237936772,-190.733443708609,-122.436183022276,-13.5573449729079,-227.218543046358,-40.503241368913,-40,-142,-106,35,-21,129,86,102
"1892","20180311",1111066030001,699.5,431.065924142083,-98.5528296207104,-158.867248645394,-328.048013245033,-96.1541240216737,-48.5824804334738,-77.9765201685731,782.5,-29,-247,-222,-187,214,232,314
"1893","20180311",1113075030009,-240,-577.409843467791,-62.6702287778447,-193.57149307646,-166.248043347381,-175.994732089103,-325.048047589994,-65.0555388320289,-488,-514,35.5,48.5,-160.5,-321,-325,-153
"1894","20180311",1115051010002,-192,81.9277310924369,-405.42700729927,NA,-115.183774834437,-179.894039735099,NA,101.533112582781,-247,-416,-387,70,81,-5.5,346,310.5
"1895","20180311",1117051030002,64,-294.569844789357,-500.407570690179,-450.123118603251,-371.921630094044,-244.67032967033,-135.094265734266,-103.196078431373,-246,-911,-875,-687,-140,-55,48,-28
"1896","20180311",1119074050006,-80,-277.378537025888,-558.801926550271,-608.82119205298,-414.993527995184,-577.517007826611,-342.083383503913,-411.645394340759,69,-30,-150,-203,-136,-127,-116,-214
"1897","20180311",1121052010001,227,-193.428861101724,-370.279635258359,-544.331540254617,-312.151063829787,-187.782223347683,148.432316118936,-65.1330331559558,-300,-498,-262,-141,-122.5,-34,11,-53.5
"1898","20180311",1122060020102,191,45.9912703190849,-65.2263696568332,-215.203943407586,-310.804635761589,-347.594370860927,-156.165111378688,-79.5165562913907,146,77,25,-118,-154,-89,0,23.5
"1899","20180311",1123051010203,35,-292.401753758053,-583.620202020202,-631.159519725558,-492.450431034483,-30.1028192371476,21.535,-84.9900662251656,-699,-324,-287,-323,236,204,-100,-298.5
"1900","20180311",1123058040001,5,-75.3779349789284,-253.512040939193,-198.959361830223,-195.377031908489,-113.233142685129,-0.659241420830824,3.10400361228176,-82,-293,-124,-28,-53,114,86,122
"1901","20180311",1123063020012,499.5,208.471302428256,170.983443708609,-7.42052980132451,92.3868653421634,-29.3065279091769,262.809050772627,89.2503311258278,48,479,203.5,357,-209,-243,-77,366
"1902","20180311",1124077030001,262,1447.61965683323,840.243979530404,662.048615291993,318.790337146297,96.349939795304,-125.580373269115,-93.6190547862733,1670,1631,1801,717,212,300,224,114
"1903","20180311",1124080020103,131,109.063666465984,58.4947320891029,322.989915713426,471.692354003612,81.9032209512342,3.64373871161951,19.2242624924745,475.5,608,905,894,839,551,608,489.5
"1904","20180311",1125073030007,392,25.7004816375677,-58.9572847682119,-199.55448524985,-175.194611679711,-293.242474413004,-57.2152317880794,-100.005267910897,96,92,-89,150,251,-276,-198,-247
"1905","20180317",1102052020001,9,607.819084888621,446.948223961469,480.370860927152,593.137718242023,244.254063816978,-47.7074051776038,26.8725165562914,149,589,732.5,201,286,137,259.5,19
"1906","20180317",1108068010002,-1,29.1789229878402,14.7811839323467,-212.155240108728,-227.34391294491,-367.272894692784,-81.0681026290783,-28.1677336747759,60,-266,-86,-512,-4,-9,108,-356
"1907","20180317",1109071040006,88,-84.748193859121,-273.020874300408,-250.733443708609,-127.890728476821,-53.5573449729079,-205.309452137267,-74.503241368913,-110,-177,-95,46,34,138,129,134
"1908","20180317",1111066030001,1082.5,546.793196869356,62.3562612883806,123.314569536424,-213.684376881397,7.84587597832638,44.7811559301626,-70.2492474413004,1099.5,50,122,115,69,469,415,328
"1909","20180317",1113075030009,-261,-474.40984346779,-0.306592414208296,-282.753311258278,-221.157134256472,-177.085641180012,-396.957138499085,-191.782811559302,-508,-515,-48.5,-42.5,-299.5,-309,-307,-247
"1910","20180317",1115051010002,-192,-90.0722689075631,-310.42700729927,-362.429166666667,-77.8504415011038,-8.56070640176603,137.475165562914,101.533112582781,-351,-416,-387,10,43.5,86,285,338
"1911","20180317",1117051030002,105,-560.478935698448,-633.134843417452,-442.21402769416,-442.648902821317,-166.579420579421,-104.730629370629,-253.4688057041,-31,-963,-852,-702,-239,-26,46,-443
"1912","20180317",1119074050006,-49,-284.287627934979,-489.256472004816,-636.093919325707,-644.720800722456,-621.60791691752,-457.992474413004,-504.827212522577,51,55,-50,-189,-67,-71,-51,-121
"1913","20180317",1121052010001,422,-105.656133828996,-329.825089803813,-539.331540254617,-227.07833655706,-312.327677893138,22.9767605633803,32.724109701187,-236,-578,-320,-131,-106,-100,-66,-48
"1914","20180317",1122060020102,41,-23.5541842263696,-165.044551475015,-298.74939795304,-389.804635761589,-427.3216435882,-234.165111378688,-129.971101745936,36,67,-74,-183,-187,-89,-55,-75.5
"1915","20180317",1123051010203,-88,-235.856299212598,-547.175757575758,-550.534519725558,-484.914716748769,-43.4361525704809,49.4016666666667,-168.090066225166,-677,-812,-783,-337,311,247,-169,73
"1916","20180317",1123058040001,-7,-132.287025888019,-324.966586393739,-189.595725466586,-170.922486453943,-67.3240517760385,-9.29560505719445,78.6494581577363,-93,-325,-148,-82,-62,20,65,83
"1917","20180317",1123063020012,504,445.004635761589,274.626300851466,274.079470198675,136.845198675497,1.26490066225165,303.999526963103,33.1169977924945,315,275,339.5,283,-220,-254,-88,335
"1918","20180317",1124077030001,1035,2022.61965683323,1541.42579771222,712.139524382902,547.51760987357,277.71357615894,-68.8531005418423,-13.8008729680915,1453,2236,2073,959,382,389,352,353
"1919","20180317",1124080020103,413,264.427302829621,268.222004816376,564.989915713426,506.96508127634,293.903220951234,121.64373871162,70.3151715833835,507.5,930,1455,1323,1050,727,773,675.5
"1920","20180317",1125073030007,197,41.2459361830223,-25.6118302227574,-153.55448524985,-198.194611679711,-63.3333835039133,-24.8515954244431,-172.096177001806,183,-79,0,47,324,-298,-187,-270
"1921","20180318",1102052020001,-114,402.728175797712,456.493678506924,327.916315472607,110.864990969296,-74.3822998193859,-290.434677904877,-214.218392534618,453,252,58.5,47,-242,-250,-99.5,-95
"1922","20180318",1108068010002,10,92.2698320787493,-54.2188160676533,-259.882512836001,-462.434822035819,-364.72744014733,-49.1590117199873,6.46862996158768,45,-223,-33,-487,-411,-224,-347,38
"1923","20180318",1109071040006,125,25.3427152317881,-266.657237936772,-215.733443708609,-127.072546658639,-9.64825406381698,-206.309452137267,-51.0486959143676,-18,-107,-95,46,45,44,118,155
"1924","20180318",1111066030001,1113.5,300.520469596629,-38.5528296207104,-130.230885009031,-284.866195063215,-133.699578567128,-46.4006622516556,-92.4310656231186,1097.5,-39,-222,-264,68,279,269,94
"1925","20180318",1113075030009,-273,-584.864388922336,5.60249849488258,-166.57149307646,-255.884406983745,-290.26745936183,-205.41168395363,-89.146447922938,-472,-605,91.5,1.5,-222.5,-278,-254,-213
"1926","20180318",1115051010002,-192,81.9277310924369,NA,-281.929166666667,-68.8504415011038,-95.2273730684327,13.4751655629139,182.533112582781,-351,-469.5,-298,61.5,81,231,112.5,354
"1927","20180318",1117051030002,-8,-283.388026607539,-615.953025235634,-391.123118603251,-382.467084639498,-255.488511488512,-122.185174825175,-54.9233511586453,-141,-391,-906,-680,-123,-55,16,-20
"1928","20180318",1119074050006,-69,-223.742173389524,-562.89283564118,-632.548464780253,-532.084437086093,-534.698826008429,-389.992474413004,-421.736303431668,54,-11,-142,-208,-121,-143,-126,-181
"1929","20180318",1121052010001,422,-195.156133828996,-209.279635258359,-507.149722072799,-223.351063829787,-292.636768802228,-31.0323303457106,115.271728748806,-49,-435,-284,-109,-150,-100,-22,-92
"1930","20180318",1122060020102,274,41.6276339554486,-129.953642384106,-239.658488862131,-311.350090307044,-330.139825406382,-186.165111378688,-92.789283564118,146,109,3,-128,-176,-111,-33,-9.5
"1931","20180318",1123051010203,-88,-323.956299212598,-511.458585858586,-466.159519725558,-434.914716748769,-18.9028192371476,43.735,-324.656732891832,-160,-416,-400,-367,311,161,-248,-83
"1932","20180318",1123058040001,-7,-119.287025888019,-352.693859121011,-238.595725466586,-223.558850090307,-118.233142685129,-36.841059602649,-27.623269114991,-139,-336,-170,-54,-37,-45,22,83
"1933","20180318",1123063020012,227,396.637969094923,192.483443708609,168.246136865342,250.55353200883,-114.401766004415,282.64238410596,63.9503311258278,48,321,361,327,-187,-243,-99,304
"1934","20180318",1124077030001,260,1600.61965683323,1014.15307043949,920.230433473811,300.881246237207,149.168121613486,-194.03491872366,-95.4372366044552,852,1716,1419,1072,290,319,130,297
"1935","20180318",1124080020103,18,124.063666465984,124.676550270921,385.899006622517,229.419626730885,115.721402769416,-20.2653521974714,3.04244431065626,358.5,617,633,965,673,552,620,506.5
"1936","20180318",1125073030007,301,-20.3904274533414,-74.248193859121,-281.645394340759,-412.558248043347,-230.242474413004,31.8756773028296,-242.368904274533,96,13,0,47,251,-276,-231,-236
"1937","20180324",1102052020001,172,648.546357615894,582.130042143287,557.370860927152,484.501354605659,173.163154726069,-19.7983142685129,55.1452438290186,129,455,450.5,89,-122,100,307.5,389
"1938","20180324",1108068010002,-53,-48.2756224667053,-49.4006342494715,-208.609785563274,-265.525731126729,-382.000167420057,-59.9771935381692,-38.8950064020487,25,-328,-77,-153,-32,-213,111,151
"1939","20180324",1109071040006,88,-50.2027393136665,-292.020874300408,-276.278898254064,-141.345273931367,-2.73916315472604,-236.309452137267,-120.230514096186,-110,-166,-117,67,-21,77,108,69
"1940","20180324",1111066030001,949.5,332.611378687538,-8.09828416616494,-13.3217940999398,-147.138922335942,45.3913305237809,-32.6733895243829,-134.067429259482,857.5,295,88,101,234,298,244,253
"1941","20180324",1113075030009,-211,-619.5007525587,23.6934075857917,-253.207856712824,-113.066225165563,-138.994732089103,-348.957138499085,-222.873720650211,-441,-11,69.5,-51.5,-227.5,-305,-254,-316
"1942","20180324",1115051010002,-192,NA,-233.42700729927,-362.429166666667,72.1495584988962,1.60596026490066,73.4751655629139,229.533112582781,NA,NA,NA,10,43.5,201.5,337.5,327
"1943","20180324",1117051030002,-247,-537.024390243902,-621.589388871998,-432.941300421433,-432.648902821317,-169.306693306693,-173.185174825175,-320.741532976827,-97,-888,-852,-708,-614,-25,71,-451
"1944","20180324",1119074050006,-106,-274.287627934979,-476.983744732089,-576.730282962071,-593.720800722456,-611.60791691752,-441.537928958459,-494.46357615894,40,29,-85,-149,-117,-74,-62,-172
"1945","20180324",1121052010001,-97,12.6620479891856,-356.724079702803,-552.240631163708,-288.532882011605,-320.236768802228,19.4222151088348,75.7717287488061,-236,-559,-308,-27,10,-100,0,-125
"1946","20180324",1122060020102,67,-79.1905478627333,-140.408187838651,-312.385761589404,-385.168272125226,-428.958007224564,-236.165111378688,-130.516556291391,69,45,-63,-205,-176,-89,-33,-98.5
"1947","20180324",1123051010203,-192,-593.856299212598,-532.731313131313,-519.445234011272,-378.200431034483,-7.21393034825866,-60.265,-100.156732891832,-299,-812,-755,-323,273.5,161,-114.5,-52
"1948","20180324",1123058040001,-7,-112.19611679711,-254.784768211921,-211.595725466586,-232.831577363034,-101.505869957857,-4.56833232992176,16.6494581577363,-128,-336,-84,-46,-12,-45,0,40
"1949","20180324",1123063020012,422,445.004635761589,209.483443708609,230.650898770104,194.220198675497,-176.860099337748,294.856669820246,63.6503311258278,152,446,248,297,-220,-259.5,-88,406
"1950","20180324",1124077030001,522,1889.52874774232,1091.88034316677,897.957706201084,522.063064419025,279.986303431668,-60.8531005418423,-76.4372366044552,1459,1784,2301,1358,412,377,315,332
"1951","20180324",1124080020103,172,520.972757375075,235.312913907285,508.171733895244,465.055990367249,169.994130042143,70.4619205298013,171.769717037929,416.5,666,858,1287,993,800,635,631.5
"1952","20180324",1125073030007,392,149.245936183022,-53.8845574954847,-83.2817579771223,-472.921884406984,-136.606110776641,-24.6697772426249,-142.096177001806,183,-132.5,35,150,251,-265,-220,-236
"1953","20180325",1102052020001,-87,522.182721252258,363.948223961469,453.189042745334,198.137718242023,11.3449729078868,-150.525586995786,-164.672937989163,36,263,26.5,-185,-228,-165,177.5,-104
"1954","20180325",1108068010002,65,-6.27562246670527,-37.3097251585624,-258.155240108728,-464.980276581274,-341.636531056421,-57.9771935381692,-11.8950064020487,60,-317,-140,-492,-431,-506,36,-148
"1955","20180325",1109071040006,111,-28.0209211318483,-279.020874300408,-212.733443708609,-62.5270921131848,-5.73916315472604,-228.218543046358,-55.6850595507312,-74,-131,-106,-9,-10,77,118,134
"1956","20180325",1111066030001,1003.5,361.520469596629,-0.00737507525582259,-168.503612281758,-377.957104154124,-188.790487658037,-50.9461167971102,-115.794701986755,916.5,10,-3,-247,19,297,177,52
"1957","20180325",1113075030009,-273,-583.409843467791,-161.670228777845,-168.480583985551,-157.33895243829,-195.722004816376,-323.775320317267,-115.419175195665,-448,-596,132.5,98.5,-315.5,-272,-284,-209
"1958","20180325",1115051010002,NA,-90.0722689075631,-405.42700729927,NA,53.1495584988962,-21.560706401766,13.4751655629139,NA,NA,NA,NA,10,6,218,357.5,358
"1959","20180325",1117051030002,127,-313.388026607539,-653.953025235634,-447.032209512342,-476.557993730408,-184.397602397602,-103.730629370629,-65.0142602495544,-151,-391,-848,-674,-210,-68,64,-65
"1960","20180325",1119074050006,-91,-307.560355207706,-562.529199277544,-579.366646598435,-366.266255267911,-641.335189644792,-312.174292594822,-406.827212522577,40,-14,-125,-201,-145,-123,-95,-177
"1961","20180325",1121052010001,-79,-155.519770192633,-283.825089803813,-506.05881298189,-315.896518375242,-330.036768802228,193.422215108835,79.660617637695,-159.5,-529,-240,-173,-172,-78,33,-81
"1962","20180325",1122060020102,191,76.4458157736304,-102.408187838651,-211.567579771222,-313.168272125226,-354.048916315473,-166.801475015051,-98.5165562913907,135,77,47,-139,-92,-34,22,-20.5
"1963","20180325",1123051010203,-88,-331.67448103078,-607.842424242424,-518.826186392224,-404.836794670846,31.5221807628524,-130.836428571429,-230.823399558499,-351,-245,-400,-411,156,161,-248,-170
"1964","20180325",1123058040001,49,-151.377934978928,-298.784768211921,-231.595725466586,-221.740668272125,-99.1422335942203,-70.2956050571945,-13.8050872968091,-116,-391,-116,5,-46,-1,11,83
"1965","20180325",1123063020012,504,281.471302428256,160.483443708609,60.4128035320088,222.55353200883,-84.3065279091769,295.14238410596,93.4503311258278,-126,321,46,327,-220,-177,-99,260.5
"1966","20180325",1124077030001,752,1586.2560204696,963.60761589404,953.594069837447,476.972155328116,287.077212522577,-132.398555087297,-140.255418422637,1149,1492,1802,1237,381,229,242,140
"1967","20180325",1124080020103,98,196.972757375075,111.676550270921,432.989915713426,201.237808549067,78.1759482239615,-40.9926249247441,-11.8666465984347,96.5,827,913,710,965,553,334,350.5
"1968","20180325",1125073030007,392,62.6095725466587,-189.066375677303,-203.736303431668,-271.103702588802,-239.878838049368,-184.215231788079,-211.005267910897,183,-186,0,150,284,-287,-220,-169
