,date,mean_visit_pop,year,mean_resid_pop,cleaned_pop,
3452,20190302,1.12306E+12,761.7272727,2019,630,131.7272727
3453,20190302,1.12306E+12,284,2019,476,-192
3454,20190302,1.12408E+12,29431.72727,2019,2448,26983.72727
3455,20190302,1.12408E+12,26444.45455,2019,1885.5,24558.95455
3456,20190302,1.12507E+12,277.0909091,2019,625,-347.9090909
3457,20190303,1.10205E+12,10204.81818,2019,2065.5,8139.318182
3458,20190303,1.10807E+12,1689.363636,2019,891,798.3636364
3459,20190303,1.10907E+12,680.1818182,2019,304,376.1818182
3460,20190303,1.11107E+12,10599.63636,2019,1710.5,8889.136364
3461,20190303,1.11308E+12,270.0909091,2019,496.5,-226.4090909
3462,20190303,1.11505E+12,72.36363636,2019,532,-459.6363636
3463,20190303,1.11705E+12,1702.363636,2019,129,1573.363636
3464,20190303,1.11907E+12,4426.636364,2019,945,3481.636364
3465,20190303,1.12105E+12,1160.272727,2019,586,574.2727273
3466,20190303,1.12206E+12,847,2019,598,249
3467,20190303,1.12305E+12,171.2727273,2019,254,-82.72727273
3468,20190303,1.12306E+12,800.1818182,2019,630,170.1818182
3469,20190303,1.12306E+12,254.5454545,2019,476,-221.4545455
3470,20190303,1.12408E+12,24216.90909,2019,2448,21768.90909
3471,20190303,1.12408E+12,18229.72727,2019,1885.5,16344.22727
3472,20190303,1.12507E+12,291.5454545,2019,625,-333.4545455
3473,20190309,1.10205E+12,14997.81818,2019,2065.5,12932.31818
3474,20190309,1.10807E+12,1684.272727,2019,891,793.2727273
3475,20190309,1.10907E+12,655.7272727,2019,304,351.7272727
3476,20190309,1.11107E+12,11455.45455,2019,1710.5,9744.954545
3477,20190309,1.11308E+12,281.1818182,2019,496.5,-215.3181818
3478,20190309,1.11505E+12,103.8181818,2019,532,-428.1818182
3479,20190309,1.11705E+12,2298.363636,2019,129,2169.363636
3480,20190309,1.11907E+12,5154.545455,2019,945,4209.545455
3481,20190309,1.12105E+12,1190.818182,2019,586,604.8181818
3482,20190309,1.12206E+12,739.3636364,2019,598,141.3636364
3483,20190309,1.12305E+12,152.1818182,2019,254,-101.8181818
3484,20190309,1.12306E+12,896.0909091,2019,630,266.0909091
3485,20190309,1.12306E+12,282.0909091,2019,476,-193.9090909
3486,20190309,1.12408E+12,29205.81818,2019,2448,26757.81818
3487,20190309,1.12408E+12,21168,2019,1885.5,19282.5
3488,20190309,1.12507E+12,264.1818182,2019,625,-360.8181818
3489,20190310,1.10205E+12,11572.36364,2019,2065.5,9506.863636
3490,20190310,1.10807E+12,1714.090909,2019,891,823.0909091
3491,20190310,1.10907E+12,699.3636364,2019,304,395.3636364
3492,20190310,1.11107E+12,10183.54545,2019,1710.5,8473.045455
3493,20190310,1.11308E+12,300.9090909,2019,496.5,-195.5909091
3494,20190310,1.11505E+12,83.63636364,2019,532,-448.3636364
3495,20190310,1.11705E+12,1857.636364,2019,129,1728.636364
3496,20190310,1.11907E+12,4358.727273,2019,945,3413.727273
3497,20190310,1.12105E+12,1126.363636,2019,586,540.3636364
3498,20190310,1.12206E+12,890.3636364,2019,598,292.3636364
3499,20190310,1.12305E+12,175,2019,254,-79
3500,20190310,1.12306E+12,818.1818182,2019,630,188.1818182
3501,20190310,1.12306E+12,260.5454545,2019,476,-215.4545455
3502,20190310,1.12408E+12,25476.72727,2019,2448,23028.72727
3503,20190310,1.12408E+12,15810.18182,2019,1885.5,13924.68182
3504,20190310,1.12507E+12,297.2727273,2019,625,-327.7272727
3505,20190316,1.10205E+12,14741.45455,2019,2065.5,12675.95455
3506,20190316,1.10807E+12,1766.727273,2019,891,875.7272727
3507,20190316,1.10907E+12,671.8181818,2019,304,367.8181818
3508,20190316,1.11107E+12,11934.45455,2019,1710.5,10223.95455
3509,20190316,1.11308E+12,277.3636364,2019,496.5,-219.1363636
3510,20190316,1.11505E+12,97.72727273,2019,532,-434.2727273
3511,20190316,1.11705E+12,2193.727273,2019,129,2064.727273
3512,20190316,1.11907E+12,4740,2019,945,3795
3513,20190316,1.12105E+12,1174.727273,2019,586,588.7272727
3514,20190316,1.12206E+12,698.0909091,2019,598,100.0909091
3515,20190316,1.12305E+12,149.5454545,2019,254,-104.4545455
3516,20190316,1.12306E+12,866.9090909,2019,630,236.9090909
3517,20190316,1.12306E+12,275.7272727,2019,476,-200.2727273
3518,20190316,1.12408E+12,27715.81818,2019,2448,25267.81818
3519,20190316,1.12408E+12,22798.90909,2019,1885.5,20913.40909
3520,20190316,1.12507E+12,257.7272727,2019,625,-367.2727273
3521,20190317,1.10205E+12,10127,2019,2065.5,8061.5
3522,20190317,1.10807E+12,1848.272727,2019,891,957.2727273
3523,20190317,1.10907E+12,657.5454545,2019,304,353.5454545
3524,20190317,1.11107E+12,11030.54545,2019,1710.5,9320.045455
3525,20190317,1.11308E+12,310,2019,496.5,-186.5
3526,20190317,1.11505E+12,77,2019,532,-455
3527,20190317,1.11705E+12,1963.090909,2019,129,1834.090909
3528,20190317,1.11907E+12,4040.727273,2019,945,3095.727273
3529,20190317,1.12105E+12,1163.363636,2019,586,577.3636364
3530,20190317,1.12206E+12,807.8181818,2019,598,209.8181818
3531,20190317,1.12305E+12,178.1818182,2019,254,-75.81818182
3532,20190317,1.12306E+12,854.7272727,2019,630,224.7272727
3533,20190317,1.12306E+12,251.7272727,2019,476,-224.2727273
3534,20190317,1.12408E+12,24383,2019,2448,21935
3535,20190317,1.12408E+12,17194.18182,2019,1885.5,15308.68182
3536,20190317,1.12507E+12,293.7272727,2019,625,-331.2727273
3537,20190323,1.10205E+12,14147.09091,2019,2065.5,12081.59091
3538,20190323,1.10807E+12,2768.272727,2019,891,1877.272727
3539,20190323,1.10907E+12,667.2727273,2019,304,363.2727273
3540,20190323,1.11107E+12,11739.72727,2019,1710.5,10029.22727
3541,20190323,1.11308E+12,282.2727273,2019,496.5,-214.2272727
3542,20190323,1.11505E+12,96.18181818,2019,532,-435.8181818
3543,20190323,1.11705E+12,2266.090909,2019,129,2137.090909
3544,20190323,1.11907E+12,4580.818182,2019,945,3635.818182
3545,20190323,1.12105E+12,1158.363636,2019,586,572.3636364
3546,20190323,1.12206E+12,688.1818182,2019,598,90.18181818
3547,20190323,1.12305E+12,152.5454545,2019,254,-101.4545455
3548,20190323,1.12306E+12,825.4545455,2019,630,195.4545455
3549,20190323,1.12306E+12,288.8181818,2019,476,-187.1818182
3550,20190323,1.12408E+12,29392.45455,2019,2448,26944.45455
3551,20190323,1.12408E+12,21622.45455,2019,1885.5,19736.95455
3552,20190323,1.12507E+12,275.4545455,2019,625,-349.5454545
3553,20190324,1.10205E+12,10525.54545,2019,2065.5,8460.045455
3554,20190324,1.10807E+12,2676,2019,891,1785
3555,20190324,1.10907E+12,642.4545455,2019,304,338.4545455
3556,20190324,1.11107E+12,9692.454545,2019,1710.5,7981.954545
3557,20190324,1.11308E+12,286.2727273,2019,496.5,-210.2272727
3558,20190324,1.11505E+12,75.18181818,2019,532,-456.8181818
3559,20190324,1.11705E+12,1855.545455,2019,129,1726.545455
3560,20190324,1.11907E+12,4141.090909,2019,945,3196.090909
3561,20190324,1.12105E+12,1154.636364,2019,586,568.6363636
3562,20190324,1.12206E+12,860.3636364,2019,598,262.3636364
3563,20190324,1.12305E+12,168.6363636,2019,254,-85.36363636
3564,20190324,1.12306E+12,866.0909091,2019,630,236.0909091
3565,20190324,1.12306E+12,251.7272727,2019,476,-224.2727273
3566,20190324,1.12408E+12,24600,2019,2448,22152
3567,20190324,1.12408E+12,16474.27273,2019,1885.5,14588.77273
3568,20190324,1.12507E+12,299.9090909,2019,625,-325.0909091
3569,20190330,1.10205E+12,13599.81818,2019,2065.5,11534.31818
3570,20190330,1.10807E+12,3979.181818,2019,891,3088.181818
3571,20190330,1.10907E+12,683.6363636,2019,304,379.6363636
3572,20190330,1.11107E+12,11459.63636,2019,1710.5,9749.136364
3573,20190330,1.11308E+12,271.4545455,2019,496.5,-225.0454545
3574,20190330,1.11505E+12,95.45454545,2019,532,-436.5454545
3575,20190330,1.11705E+12,2310.181818,2019,129,2181.181818
3576,20190330,1.11907E+12,4663.727273,2019,945,3718.727273
3577,20190330,1.12105E+12,1199.363636,2019,586,613.3636364
3578,20190330,1.12206E+12,704.0909091,2019,598,106.0909091
3579,20190330,1.12305E+12,144,2019,254,-110
3580,20190330,1.12306E+12,881,2019,630,251
3581,20190330,1.12306E+12,287.5454545,2019,476,-188.4545455
3582,20190330,1.12408E+12,28650.63636,2019,2448,26202.63636
3583,20190330,1.12408E+12,22626.54545,2019,1885.5,20741.04545
3584,20190330,1.12507E+12,280.3636364,2019,625,-344.6363636
3585,20190331,1.10205E+12,10147.36364,2019,2065.5,8081.863636
3586,20190331,1.10807E+12,4114.727273,2019,891,3223.727273
3587,20190331,1.10907E+12,638.3636364,2019,304,334.3636364
3588,20190331,1.11107E+12,11000.27273,2019,1710.5,9289.772727
3589,20190331,1.11308E+12,290.9090909,2019,496.5,-205.5909091
3590,20190331,1.11505E+12,74.27272727,2019,532,-457.7272727
3591,20190331,1.11705E+12,2095.454545,2019,129,1966.454545
3592,20190331,1.11907E+12,4155.181818,2019,945,3210.181818
3593,20190331,1.12105E+12,1166.727273,2019,586,580.7272727
3594,20190331,1.12206E+12,917.0909091,2019,598,319.0909091
3595,20190331,1.12305E+12,171,2019,254,-83
3596,20190331,1.12306E+12,812.0909091,2019,630,182.0909091
3597,20190331,1.12306E+12,232.6363636,2019,476,-243.3636364
3598,20190331,1.12408E+12,25323,2019,2448,22875
3599,20190331,1.12408E+12,17432.81818,2019,1885.5,15547.31818
3600,20190331,1.12507E+12,301.5454545,2019,625,-323.4545455
3601,20190406,1.10205E+12,13905.36364,2019,2065.5,11839.86364
3602,20190406,1.10807E+12,2544.636364,2019,891,1653.636364
3603,20190406,1.10907E+12,654.5454545,2019,304,350.5454545
3604,20190406,1.11107E+12,10907.72727,2019,1710.5,9197.227273
3605,20190406,1.11308E+12,286.1818182,2019,496.5,-210.3181818
3606,20190406,1.11505E+12,97.63636364,2019,532,-434.3636364
3607,20190406,1.11705E+12,2293.909091,2019,129,2164.909091
3608,20190406,1.11907E+12,4482.181818,2019,945,3537.181818
3609,20190406,1.12105E+12,1218.636364,2019,586,632.6363636
3610,20190406,1.12206E+12,790.3636364,2019,598,192.3636364
3611,20190406,1.12305E+12,139.1818182,2019,254,-114.8181818
3612,20190406,1.12306E+12,893,2019,630,263
3613,20190406,1.12306E+12,275.7272727,2019,476,-200.2727273
3614,20190406,1.12408E+12,35065.90909,2019,2448,32617.90909
3615,20190406,1.12408E+12,24993.27273,2019,1885.5,23107.77273
3616,20190406,1.12507E+12,289.9090909,2019,625,-335.0909091
3617,20190407,1.10205E+12,10522.45455,2019,2065.5,8456.954545
3618,20190407,1.10807E+12,2680.181818,2019,891,1789.181818
3619,20190407,1.10907E+12,632.4545455,2019,304,328.4545455
3620,20190407,1.11107E+12,10372.36364,2019,1710.5,8661.863636
3621,20190407,1.11308E+12,271.4545455,2019,496.5,-225.0454545
3622,20190407,1.11505E+12,84.90909091,2019,532,-447.0909091
3623,20190407,1.11705E+12,2013.181818,2019,129,1884.181818
3624,20190407,1.11907E+12,4037.363636,2019,945,3092.363636
3625,20190407,1.12105E+12,1154.454545,2019,586,568.4545455
3626,20190407,1.12206E+12,916.1818182,2019,598,318.1818182
3627,20190407,1.12305E+12,187.4545455,2019,254,-66.54545455
3628,20190407,1.12306E+12,867.1818182,2019,630,237.1818182
3629,20190407,1.12306E+12,243.6363636,2019,476,-232.3636364
3630,20190407,1.12408E+12,36109.45455,2019,2448,33661.45455
3631,20190407,1.12408E+12,22674.72727,2019,1885.5,20789.22727
3632,20190407,1.12507E+12,272.3636364,2019,625,-352.6363636
3633,20190413,1.10205E+12,14038.90909,2019,2065.5,11973.40909
3634,20190413,1.10807E+12,2604.636364,2019,891,1713.636364
3635,20190413,1.10907E+12,649.2727273,2019,304,345.2727273
3636,20190413,1.11107E+12,10774.18182,2019,1710.5,9063.681818
3637,20190413,1.11308E+12,260.7272727,2019,496.5,-235.7727273
3638,20190413,1.11505E+12,95.27272727,2019,532,-436.7272727
3639,20190413,1.11705E+12,2124.545455,2019,129,1995.545455
3640,20190413,1.11907E+12,4168.363636,2019,945,3223.363636
3641,20190413,1.12105E+12,1188.545455,2019,586,602.5454545
3642,20190413,1.12206E+12,748.0909091,2019,598,150.0909091
3643,20190413,1.12305E+12,143.7272727,2019,254,-110.2727273
3644,20190413,1.12306E+12,835.5454545,2019,630,205.5454545
3645,20190413,1.12306E+12,265.2727273,2019,476,-210.7272727
3646,20190413,1.12408E+12,31803,2019,2448,29355
3647,20190413,1.12408E+12,25044.90909,2019,1885.5,23159.40909
3648,20190413,1.12507E+12,264,2019,625,-361
3649,20190414,1.10205E+12,9273,2019,2065.5,7207.5
3650,20190414,1.10807E+12,2791.727273,2019,891,1900.727273
3651,20190414,1.10907E+12,614.4545455,2019,304,310.4545455
3652,20190414,1.11107E+12,9242,2019,1710.5,7531.5
3653,20190414,1.11308E+12,269.8181818,2019,496.5,-226.6818182
3654,20190414,1.11505E+12,74.45454545,2019,532,-457.5454545
3655,20190414,1.11705E+12,1930.181818,2019,129,1801.181818
3656,20190414,1.11907E+12,3986.181818,2019,945,3041.181818
3657,20190414,1.12105E+12,1115.545455,2019,586,529.5454545
3658,20190414,1.12206E+12,925.9090909,2019,598,327.9090909
3659,20190414,1.12305E+12,167.5454545,2019,254,-86.45454545
3660,20190414,1.12306E+12,760.0909091,2019,630,130.0909091
3661,20190414,1.12306E+12,237.4545455,2019,476,-238.5454545
3662,20190414,1.12408E+12,23453.09091,2019,2448,21005.09091
3663,20190414,1.12408E+12,15723.09091,2019,1885.5,13837.59091
3664,20190414,1.12507E+12,294.5454545,2019,625,-330.4545455
3665,20190420,1.10205E+12,14448,2019,2065.5,12382.5
3666,20190420,1.10807E+12,2769.818182,2019,891,1878.818182
3667,20190420,1.10907E+12,629.0909091,2019,304,325.0909091
3668,20190420,1.11107E+12,10650.18182,2019,1710.5,8939.681818
3669,20190420,1.11308E+12,255.2727273,2019,496.5,-241.2272727
3670,20190420,1.11505E+12,91.72727273,2019,532,-440.2727273
3671,20190420,1.11705E+12,2267.272727,2019,129,2138.272727
3672,20190420,1.11907E+12,4057.636364,2019,945,3112.636364
3673,20190420,1.12105E+12,1099.454545,2019,586,513.4545455
3674,20190420,1.12206E+12,764.0909091,2019,598,166.0909091
3675,20190420,1.12305E+12,148.8181818,2019,254,-105.1818182
3676,20190420,1.12306E+12,831.5454545,2019,630,201.5454545
3677,20190420,1.12306E+12,257.1818182,2019,476,-218.8181818
3678,20190420,1.12408E+12,23747.54545,2019,2448,21299.54545
3679,20190420,1.12408E+12,20609.54545,2019,1885.5,18724.04545
3680,20190420,1.12507E+12,273.1818182,2019,625,-351.8181818
3681,20190421,1.10205E+12,10003.54545,2019,2065.5,7938.045455
3682,20190421,1.10807E+12,2863.545455,2019,891,1972.545455
3683,20190421,1.10907E+12,594.4545455,2019,304,290.4545455
3684,20190421,1.11107E+12,9800.454545,2019,1710.5,8089.954545
3685,20190421,1.11308E+12,282.0909091,2019,496.5,-214.4090909
3686,20190421,1.11505E+12,70.36363636,2019,532,-461.6363636
3687,20190421,1.11705E+12,1855.363636,2019,129,1726.363636
3688,20190421,1.11907E+12,3659.636364,2019,945,2714.636364
3689,20190421,1.12105E+12,1117.818182,2019,586,531.8181818
3690,20190421,1.12206E+12,875.8181818,2019,598,277.8181818
3691,20190421,1.12305E+12,191,2019,254,-63
3692,20190421,1.12306E+12,782.1818182,2019,630,152.1818182
3693,20190421,1.12306E+12,225.5454545,2019,476,-250.4545455
3694,20190421,1.12408E+12,19764.54545,2019,2448,17316.54545
3695,20190421,1.12408E+12,16024.09091,2019,1885.5,14138.59091
3696,20190421,1.12507E+12,293.1818182,2019,625,-331.8181818
3697,20190427,1.10205E+12,14744.81818,2019,2065.5,12679.31818
3698,20190427,1.10807E+12,2759.181818,2019,891,1868.181818
3699,20190427,1.10907E+12,617.4545455,2019,304,313.4545455
3700,20190427,1.11107E+12,11505.36364,2019,1710.5,9794.863636
3701,20190427,1.11308E+12,247.9090909,2019,496.5,-248.5909091
3702,20190427,1.11505E+12,94.81818182,2019,532,-437.1818182
3703,20190427,1.11705E+12,2188.636364,2019,129,2059.636364
3704,20190427,1.11907E+12,4399.545455,2019,945,3454.545455
3705,20190427,1.12105E+12,1147.818182,2019,586,561.8181818
3706,20190427,1.12206E+12,717.6363636,2019,598,119.6363636
3707,20190427,1.12305E+12,142.7272727,2019,254,-111.2727273
3708,20190427,1.12306E+12,776.2727273,2019,630,146.2727273
3709,20190427,1.12306E+12,231.0909091,2019,476,-244.9090909
3710,20190427,1.12408E+12,27819.45455,2019,2448,25371.45455
3711,20190427,1.12408E+12,22377,2019,1885.5,20491.5
3712,20190427,1.12507E+12,272.7272727,2019,625,-352.2727273
3713,20190428,1.10205E+12,10306.18182,2019,2065.5,8240.681818
3714,20190428,1.10807E+12,2979.545455,2019,891,2088.545455
3715,20190428,1.10907E+12,604.5454545,2019,304,300.5454545
3716,20190428,1.11107E+12,9930.363636,2019,1710.5,8219.863636
3717,20190428,1.11308E+12,265.6363636,2019,496.5,-230.8636364
3718,20190428,1.11505E+12,87.63636364,2019,532,-444.3636364
3719,20190428,1.11705E+12,1913.272727,2019,129,1784.272727
3720,20190428,1.11907E+12,3906.818182,2019,945,2961.818182
3721,20190428,1.12105E+12,1100.636364,2019,586,514.6363636
3722,20190428,1.12206E+12,902.2727273,2019,598,304.2727273
3723,20190428,1.12305E+12,180.7272727,2019,254,-73.27272727
3724,20190428,1.12306E+12,794.7272727,2019,630,164.7272727
3725,20190428,1.12306E+12,205.0909091,2019,476,-270.9090909
3726,20190428,1.12408E+12,25042.36364,2019,2448,22594.36364
3727,20190428,1.12408E+12,16090.63636,2019,1885.5,14205.13636
3728,20190428,1.12507E+12,289.9090909,2019,625,-335.0909091
3729,20190504,1.10205E+12,13363.36364,2019,2065.5,11297.86364
3730,20190504,1.10807E+12,2669.363636,2019,891,1778.363636
3731,20190504,1.10907E+12,605.2727273,2019,304,301.2727273
3732,20190504,1.11107E+12,12010.09091,2019,1710.5,10299.59091
3733,20190504,1.11308E+12,254.5454545,2019,496.5,-241.9545455
3734,20190504,1.11505E+12,93.09090909,2019,532,-438.9090909
3735,20190504,1.11705E+12,1986.545455,2019,129,1857.545455
3736,20190504,1.11907E+12,4357.909091,2019,945,3412.909091
3737,20190504,1.12105E+12,1182.545455,2019,586,596.5454545
3738,20190504,1.12206E+12,708.8181818,2019,598,110.8181818
3739,20190504,1.12305E+12,131,2019,254,-123
3740,20190504,1.12306E+12,756.1818182,2019,630,126.1818182
3741,20190504,1.12306E+12,242.6363636,2019,476,-233.3636364
3742,20190504,1.12408E+12,39274.63636,2019,2448,36826.63636
3743,20190504,1.12408E+12,23637.45455,2019,1885.5,21751.95455
3744,20190504,1.12507E+12,254.5454545,2019,625,-370.4545455
3745,20190505,1.10205E+12,11040.54545,2019,2065.5,8975.045455
3746,20190505,1.10807E+12,2618.636364,2019,891,1727.636364
3747,20190505,1.10907E+12,528.7272727,2019,304,224.7272727
3748,20190505,1.11107E+12,10533.27273,2019,1710.5,8822.772727
3749,20190505,1.11308E+12,259.5454545,2019,496.5,-236.9545455
3750,20190505,1.11505E+12,72,2019,532,-460
3751,20190505,1.11705E+12,1444.181818,2019,129,1315.181818
3752,20190505,1.11907E+12,4145.909091,2019,945,3200.909091
3753,20190505,1.12105E+12,1136.727273,2019,586,550.7272727
3754,20190505,1.12206E+12,802.9090909,2019,598,204.9090909
3755,20190505,1.12305E+12,160.2727273,2019,254,-93.72727273
3756,20190505,1.12306E+12,817.7272727,2019,630,187.7272727
3757,20190505,1.12306E+12,208.4545455,2019,476,-267.5454545
3758,20190505,1.12408E+12,30730.18182,2019,2448,28282.18182
3759,20190505,1.12408E+12,17728.72727,2019,1885.5,15843.22727
3760,20190505,1.12507E+12,266.3636364,2019,625,-358.6363636
3761,20190511,1.10205E+12,13795.18182,2019,2065.5,11729.68182
3762,20190511,1.10807E+12,2710.727273,2019,891,1819.727273
3763,20190511,1.10907E+12,626.7272727,2019,304,322.7272727
3764,20190511,1.11107E+12,10654.36364,2019,1710.5,8943.863636
3765,20190511,1.11308E+12,272.9090909,2019,496.5,-223.5909091
3766,20190511,1.11505E+12,91,2019,532,-441
3767,20190511,1.11705E+12,2285.454545,2019,129,2156.454545
3768,20190511,1.11907E+12,4347.909091,2019,945,3402.909091
3769,20190511,1.12105E+12,1166.181818,2019,586,580.1818182
3770,20190511,1.12206E+12,732.3636364,2019,598,134.3636364
3771,20190511,1.12305E+12,134.6363636,2019,254,-119.3636364
3772,20190511,1.12306E+12,844.5454545,2019,630,214.5454545
3773,20190511,1.12306E+12,261,2019,476,-215
3774,20190511,1.12408E+12,26423.54545,2019,2448,23975.54545
3775,20190511,1.12408E+12,29098,2019,1885.5,27212.5
3776,20190511,1.12507E+12,262.2727273,2019,625,-362.7272727
3777,20190512,1.10205E+12,9522.727273,2019,2065.5,7457.227273
3778,20190512,1.10807E+12,2829.090909,2019,891,1938.090909
3779,20190512,1.10907E+12,586.3636364,2019,304,282.3636364
3780,20190512,1.11107E+12,9467.272727,2019,1710.5,7756.772727
3781,20190512,1.11308E+12,283.4545455,2019,496.5,-213.0454545
3782,20190512,1.11505E+12,79.18181818,2019,532,-452.8181818
3783,20190512,1.11705E+12,1930.090909,2019,129,1801.090909
3784,20190512,1.11907E+12,3951.181818,2019,945,3006.181818
3785,20190512,1.12105E+12,1094.818182,2019,586,508.8181818
3786,20190512,1.12206E+12,877.8181818,2019,598,279.8181818
3787,20190512,1.12305E+12,157.1818182,2019,254,-96.81818182
3788,20190512,1.12306E+12,1642.545455,2019,630,1012.545455
3789,20190512,1.12306E+12,237.1818182,2019,476,-238.8181818
3790,20190512,1.12408E+12,22776.72727,2019,2448,20328.72727
3791,20190512,1.12408E+12,20376.36364,2019,1885.5,18490.86364
3792,20190512,1.12507E+12,307.1818182,2019,625,-317.8181818
3793,20190518,1.10205E+12,14167.27273,2019,2065.5,12101.77273
3794,20190518,1.10807E+12,2800.363636,2019,891,1909.363636
3795,20190518,1.10907E+12,636,2019,304,332
3796,20190518,1.11107E+12,10874.09091,2019,1710.5,9163.590909
3797,20190518,1.11308E+12,287.3636364,2019,496.5,-209.1363636
3798,20190518,1.11505E+12,107.0909091,2019,532,-424.9090909
3799,20190518,1.11705E+12,2165.636364,2019,129,2036.636364
3800,20190518,1.11907E+12,4411.636364,2019,945,3466.636364
3801,20190518,1.12105E+12,1121.090909,2019,586,535.0909091
3802,20190518,1.12206E+12,736.4545455,2019,598,138.4545455
3803,20190518,1.12305E+12,140.6363636,2019,254,-113.3636364
3804,20190518,1.12306E+12,771.9090909,2019,630,141.9090909
3805,20190518,1.12306E+12,269.4545455,2019,476,-206.5454545
3806,20190518,1.12408E+12,27078.27273,2019,2448,24630.27273
3807,20190518,1.12408E+12,22918.18182,2019,1885.5,21032.68182
3808,20190518,1.12507E+12,300.2727273,2019,625,-324.7272727
3809,20190519,1.10205E+12,8934.090909,2019,2065.5,6868.590909
3810,20190519,1.10807E+12,3064.636364,2019,891,2173.636364
3811,20190519,1.10907E+12,595.1818182,2019,304,291.1818182
3812,20190519,1.11107E+12,10008.54545,2019,1710.5,8298.045455
3813,20190519,1.11308E+12,304.7272727,2019,496.5,-191.7727273
3814,20190519,1.11505E+12,75.36363636,2019,532,-456.6363636
3815,20190519,1.11705E+12,1916.090909,2019,129,1787.090909
3816,20190519,1.11907E+12,4026.818182,2019,945,3081.818182
3817,20190519,1.12105E+12,1071.363636,2019,586,485.3636364
3818,20190519,1.12206E+12,887.2727273,2019,598,289.2727273
3819,20190519,1.12305E+12,172.0909091,2019,254,-81.90909091
3820,20190519,1.12306E+12,745,2019,630,115
3821,20190519,1.12306E+12,251.7272727,2019,476,-224.2727273
3822,20190519,1.12408E+12,25576.81818,2019,2448,23128.81818
3823,20190519,1.12408E+12,17452.09091,2019,1885.5,15566.59091
3824,20190519,1.12507E+12,322.5454545,2019,625,-302.4545455
3825,20190525,1.10205E+12,15113.27273,2019,2065.5,13047.77273
3826,20190525,1.10807E+12,2671.545455,2019,891,1780.545455
3827,20190525,1.10907E+12,630.3636364,2019,304,326.3636364
3828,20190525,1.11107E+12,10969.81818,2019,1710.5,9259.318182
3829,20190525,1.11308E+12,294.4545455,2019,496.5,-202.0454545
3830,20190525,1.11505E+12,90.45454545,2019,532,-441.5454545
3831,20190525,1.11705E+12,2120.909091,2019,129,1991.909091
3832,20190525,1.11907E+12,4479.545455,2019,945,3534.545455
3833,20190525,1.12105E+12,1102.363636,2019,586,516.3636364
3834,20190525,1.12206E+12,705.0909091,2019,598,107.0909091
3835,20190525,1.12305E+12,137.8181818,2019,254,-116.1818182
3836,20190525,1.12306E+12,768.8181818,2019,630,138.8181818
3837,20190525,1.12306E+12,268.1818182,2019,476,-207.8181818
3838,20190525,1.12408E+12,28153.27273,2019,2448,25705.27273
3839,20190525,1.12408E+12,21256.27273,2019,1885.5,19370.77273
3840,20190525,1.12507E+12,294.1818182,2019,625,-330.8181818
3841,20190526,1.10205E+12,10987.36364,2019,2065.5,8921.863636
3842,20190526,1.10807E+12,2922.636364,2019,891,2031.636364
3843,20190526,1.10907E+12,630.6363636,2019,304,326.6363636
3844,20190526,1.11107E+12,9912.909091,2019,1710.5,8202.409091
3845,20190526,1.11308E+12,285.7272727,2019,496.5,-210.7727273
3846,20190526,1.11505E+12,74.81818182,2019,532,-457.1818182
3847,20190526,1.11705E+12,1936.090909,2019,129,1807.090909
3848,20190526,1.11907E+12,4112,2019,945,3167
3849,20190526,1.12105E+12,1179.909091,2019,586,593.9090909
3850,20190526,1.12206E+12,902.2727273,2019,598,304.2727273
3851,20190526,1.12305E+12,173.9090909,2019,254,-80.09090909
3852,20190526,1.12306E+12,1150.272727,2019,630,520.2727273
3853,20190526,1.12306E+12,243.3636364,2019,476,-232.6363636
3854,20190526,1.12408E+12,25058.54545,2019,2448,22610.54545
3855,20190526,1.12408E+12,16403,2019,1885.5,14517.5
3856,20190526,1.12507E+12,327,2019,625,-298
3857,20190601,1.10205E+12,17608.90909,2019,2065.5,15543.40909
3858,20190601,1.10807E+12,2800.363636,2019,891,1909.363636
3859,20190601,1.10907E+12,586.4545455,2019,304,282.4545455
3860,20190601,1.11107E+12,10959.18182,2019,1710.5,9248.681818
3861,20190601,1.11308E+12,274.2727273,2019,496.5,-222.2272727
3862,20190601,1.11505E+12,108,2019,532,-424
3863,20190601,1.11705E+12,2175.090909,2019,129,2046.090909
3864,20190601,1.11907E+12,4292.818182,2019,945,3347.818182
3865,20190601,1.12105E+12,1123.272727,2019,586,537.2727273
3866,20190601,1.12206E+12,714.5454545,2019,598,116.5454545
3867,20190601,1.12305E+12,139.4545455,2019,254,-114.5454545
3868,20190601,1.12306E+12,784.9090909,2019,630,154.9090909
3869,20190601,1.12306E+12,266.4545455,2019,476,-209.5454545
3870,20190601,1.12408E+12,26609.18182,2019,2448,24161.18182
3871,20190601,1.12408E+12,20393.09091,2019,1885.5,18507.59091
3872,20190601,1.12507E+12,303.9090909,2019,625,-321.0909091
3873,20190602,1.10205E+12,10716.72727,2019,2065.5,8651.227273
3874,20190602,1.10807E+12,2953.272727,2019,891,2062.272727
3875,20190602,1.10907E+12,581.2727273,2019,304,277.2727273
3876,20190602,1.11107E+12,10525.09091,2019,1710.5,8814.590909
3877,20190602,1.11308E+12,312.9090909,2019,496.5,-183.5909091
3878,20190602,1.11505E+12,75.81818182,2019,532,-456.1818182
3879,20190602,1.11705E+12,1936.636364,2019,129,1807.636364
3880,20190602,1.11907E+12,3997.545455,2019,945,3052.545455
