2019년 집계구코드,도로명 주소
1105059010008 ,서울특별시 광진구 능동로32길 160
1105059010009 ,서울특별시 광진구 천호대로122길 8
1105059010010 ,서울특별시 광진구 능동로34길 6
1105059010011 ,서울특별시 광진구 천호대로118길 46-4
1105059010012 ,서울특별시 광진구 능동로36길 29
1105059010013 ,서울특별시 광진구 천호대로112길 33-7
1105059010014 ,서울특별시 광진구 능동로28길 23-3
1105059010015 ,서울특별시 광진구 능동로32길 131
1105059010016 ,서울특별시 광진구 능동로36길 134-6
1105059010017 ,서울특별시 광진구 능동로 270
1105059010018 ,서울특별시 광진구 능동로32길 151
1105059010019 ,서울특별시 광진구 능동로24길 88-5
1105059010020 ,서울특별시 광진구 능동로32길 20-16
1105059010021 ,서울특별시 광진구 능동로34길 89-4
1105059010022 ,서울특별시 광진구 능동로26길 24
1105060010001 ,서울특별시 광진구 광나루로30가길 22
1105060010002 ,서울특별시 광진구 광나루로30나길 3
1105060010003 ,서울특별시 광진구 자양로29길 8
1105060010004 ,서울특별시 광진구 자양로 159
1105060010005 ,서울특별시 광진구 자양로23나길 17-6
1105060010006 ,서울특별시 광진구 자양로23길 28
1105060010007 ,서울특별시 광진구 광나루로 480
1105060010008 ,서울특별시 광진구 자양로23길 63
1105060010009 ,서울특별시 광진구 광나루로30다길 18-7
1105060020001 ,서울특별시 광진구 자양로26길 38-14
1105060020002 ,서울특별시 광진구 자양로32길 39
1105060020003 ,서울특별시 광진구 아차산로53길 38-18
1105060020004 ,서울특별시 광진구 광나루로40길 48-9
1105060020005 ,서울특별시 광진구 광나루로38길 77
1105060020006 ,서울특별시 광진구 구의로 47-7
1105060020007 ,서울특별시 광진구 자양로26길 62
1105060020008 ,서울특별시 광진구 자양로26길 97-18
1105060020009 ,서울특별시 광진구 구의로3길 3
1105060020010 ,서울특별시 광진구 아차산로53길 29-2
1105060020011 ,서울특별시 광진구 광나루로40길 80-12
1105060020012 ,서울특별시 광진구 자양로30길 73-5
1105060020013 ,서울특별시 광진구 아차산로57길 14-3
1105060020014 ,서울특별시 광진구 광나루로36길 47
1105060020015 ,서울특별시 광진구 자양로22길 66
1105060020016 ,서울특별시 광진구 자양로18길 78
1105060020017 ,서울특별시 광진구 구의로11길 8
1105060020018 ,서울특별시 광진구 광나루로38길 26
1105060020019 ,서울특별시 광진구 구의로3길 18
1105060020020 ,서울특별시 광진구 아차산로51길 9
1105060020021 ,서울특별시 광진구 광나루로40길 8
1105060020022 ,서울특별시 광진구 자양로22길 80-13
1105060020301 ,서울특별시 광진구 자양로26길 71
1105060030001 ,서울특별시 광진구 자양로26길 9
1105060030002 ,서울특별시 광진구 아차산로49길 80
1105060030003 ,서울특별시 광진구 아차산로49길 40-7
1105060030004 ,서울특별시 광진구 자양로32길 15
1105060030005 ,서울특별시 광진구 아차산로49길 96
1105060030006 ,서울특별시 광진구 광나루로36길 44-10
1105060030007 ,서울특별시 광진구 자양로 116
1105060030008 ,서울특별시 광진구 광나루로36길 38
1105060030009 ,서울특별시 광진구 자양로 142
1105061010001 ,서울특별시 광진구 자양로44길 141-10
1105061010002 ,서울특별시 광진구 자양로44다길 29
1105061010003 ,서울특별시 광진구 자양로44나길 19
1105061010004 ,서울특별시 광진구 자양로51길 11-8
1105061010005 ,서울특별시 광진구 영화사로16가길 18
1105061010006 ,서울특별시 광진구 영화사로13길 29
1105061010007 ,서울특별시 광진구 천호대로137길 38-8
1105061010008 ,서울특별시 광진구 천호대로 731
1105061010009 ,서울특별시 광진구 자양로44길 15
1105061010010 ,서울특별시 광진구 영화사로 107
1105061010011 ,서울특별시 광진구 자양로52길 15-9
1105061010012 ,서울특별시 광진구 자양로48길 14
1105061010013 ,서울특별시 광진구 자양로53길 12
1105061010014 ,서울특별시 광진구 자양로49길 15-8
1105061010015 ,서울특별시 광진구 자양로51길 5-4
1105061010016 ,서울특별시 광진구 자양로43길 32
1105061010017 ,서울특별시 광진구 영화사로15길 20
1105061010018 ,서울특별시 광진구 영화사로11길 12
1105061010019 ,서울특별시 광진구 자양로44길 32-8
1105061010020 ,서울특별시 광진구 천호대로 699
1105061010021 ,서울특별시 광진구 자양로50길 31-1
1105061010022 ,서울특별시 광진구 자양로 304
1105061010023 ,서울특별시 광진구 영화사로16가길 5
1105061010024 ,서울특별시 광진구 자양로54길 6
1105061010025 ,서울특별시 광진구 자양로43길 10-3
1105061010026 ,서울특별시 광진구 영화사로16길 40
1105061010027 ,서울특별시 광진구 영화사로 111
1105061010028 ,서울특별시 광진구 자양로48길 45
1105061010029 ,서울특별시 광진구 자양로44다길 11
1105061010030 ,서울특별시 광진구 자양로50길 49
1105061020001 ,서울특별시 광진구 자양로41길 7-5
1105061020002 ,서울특별시 광진구 자양로33길 8
1105061020003 ,서울특별시 광진구 자양로39길 23
1105061020004 ,서울특별시 광진구 자양로37길 10-4
1105061020005 ,서울특별시 광진구 자양로35길 39
1105061020006 ,서울특별시 광진구 천호대로130길 15-1
1105061020007 ,서울특별시 광진구 천호대로130길 74
1105061020008 ,서울특별시 광진구 천호대로132길 32
1105061030001 ,서울특별시 광진구 자양로42길 19-1
1105061030002 ,서울특별시 광진구 자양로 216
1105061030003 ,서울특별시 광진구 자양로42길 20-14
1105061030004 ,서울특별시 광진구 자양로38길 55
1105061030005 ,서울특별시 광진구 천호대로134길 40
1105061030006 ,서울특별시 광진구 자양로42길 34-5
1105061030007 ,서울특별시 광진구 광나루로 531-6
1105061030008 ,서울특별시 광진구 광나루로35길 36
1105061030009 ,서울특별시 광진구 광나루로37길 15
1105061030010 ,서울특별시 광진구 자양로38길 17-15
1105061030011 ,서울특별시 광진구 광나루로 571
1105061030101 ,서울특별시 광진구 천호대로 716
1105062010001 ,서울특별시 광진구 광나루로44길 51-7
1105062010002 ,서울특별시 광진구 광나루로50길 10
1105062010003 ,서울특별시 광진구 구의로16길 28
1105062010004 ,서울특별시 광진구 구의로14길 7
1105062010005 ,서울특별시 광진구 광나루로52길 68
1105062010006 ,서울특별시 광진구 광나루로52길 41
1105062010007 ,서울특별시 광진구 광나루로46길 45-2
1105062010008 ,서울특별시 광진구 아차산로59길 51
1105062010009 ,서울특별시 광진구 구의로4길 7-5
1105062010010 ,서울특별시 광진구 구의로10길 9-5
1105062010011 ,서울특별시 광진구 광나루로52길 44-9
1105062010012 ,서울특별시 광진구 광나루로52길 112
1105062010013 ,서울특별시 광진구 광나루로52길 88
1105062010014 ,서울특별시 광진구 아차산로61길 43
1105062010015 ,서울특별시 광진구 구의로16길 58-1
1105062010016 ,서울특별시 광진구 구의로6길 11-1
1105062010017 ,서울특별시 광진구 아차산로65길 26-6
1105062010801 ,서울특별시 광진구 아차산로 431
1105062020001 ,서울특별시 광진구 강변역로 18
1105062020002 ,서울특별시 광진구 구의강변로3길 12
1105062020003 ,서울특별시 광진구 강변역로 2
1105062020004 ,서울특별시 광진구 뚝섬로 741
1105062020005 ,서울특별시 광진구 아차산로62길 14-12
1105062020006 ,서울특별시 광진구 뚝섬로67가길 15
1105062020101 ,서울특별시 광진구 구의강변로3가길 39
1105062020102 ,서울특별시 광진구 구의강변로3가길 39
1105062030001 ,서울특별시 광진구 아차산로 482
1105062030002 ,서울특별시 광진구 광나루로56길 5
1105062030005 ,서울특별시 광진구 구의강변로 88-1
1105062030101 ,서울특별시 광진구 구의강변로 106
1105062030201 ,서울특별시 광진구 구의강변로 84
1105062030301 ,서울특별시 광진구 구의강변로 94
1105062030302 ,서울특별시 광진구 구의강변로 94
1105062030401 ,서울특별시 광진구 광나루로56길 32
1105062030402 ,서울특별시 광진구 광나루로56길 32
1105062030403 ,서울특별시 광진구 광나루로56길 32
1105062030404 ,서울특별시 광진구 광나루로56길 32
1105062030405 ,서울특별시 광진구 광나루로56길 34
1105062030406 ,서울특별시 광진구 광나루로56길 32
1105062030407 ,서울특별시 광진구 광나루로56길 32
1105062030408 ,서울특별시 광진구 광나루로56길 32
1105062030409 ,서울특별시 광진구 광나루로56길 32
1105062030501 ,서울특별시 광진구 광나루로56길 29
1105062030502 ,서울특별시 광진구 광나루로56길 85
1105062030503 ,서울특별시 광진구 광나루로56길 29
1105062030504 ,서울특별시 광진구 광나루로56길 29
1105062030505 ,서울특별시 광진구 광나루로56길 29
1105062030506 ,서울특별시 광진구 광나루로56길 29
1105062030507 ,서울특별시 광진구 광나루로56길 29
1105062030508 ,서울특별시 광진구 광나루로56길 29
1105062030801 ,서울특별시 광진구 구의강변로 102
1105062040001 ,서울특별시 광진구 강변북로 332
1105062040101 ,서울특별시 광진구 구의강변로 64
1105062040201 ,서울특별시 광진구 구의강변로 42
1105062040202 ,서울특별시 광진구 구의강변로 42
1105062040301 ,서울특별시 광진구 강변역로4길 56
1105063010001 ,서울특별시 광진구 워커힐로 177
1105063010002 ,서울특별시 광진구 아차산로73길 15
1105063010003 ,서울특별시 광진구 광장로9길 6
1105063010004 ,서울특별시 광진구 광장로 49-4
1105063010005 ,서울특별시 광진구 광장로7길 3
1105063010006 ,서울특별시 광진구 광장로 63
1105063010007 ,서울특별시 광진구 광장로1가길 49
1105063010008 ,서울특별시 광진구 광장로1나길 24
1105063010101 ,서울특별시 광진구 아차산로 599
1105063010102 ,서울특별시 광진구 아차산로 599
1105063010201 ,서울특별시 광진구 아차산로 637
1105063010202 ,서울특별시 광진구 아차산로 637
1105063010203 ,서울특별시 광진구 아차산로 637
1105063020001 ,서울특별시 광진구 워커힐로 177
1105063020002 ,서울특별시 광진구 구천면로 20
1105063020003 ,서울특별시 광진구 아차산로78길 147
1105063020201 ,서울특별시 광진구 아차산로78길 7
1105063020301 ,서울특별시 광진구 아차산로78길 10
1105063020701 ,서울특별시 광진구 아차산로76길 31
1105063030002 ,서울특별시 광진구 워커힐로 32
1105063030101 ,서울특별시 광진구 천호대로 808
1105063030201 ,서울특별시 광진구 아차산로 503-23
1105063030202 ,서울특별시 광진구 아차산로 503-23
1105063030203 ,서울특별시 광진구 아차산로 503-23
1105063030301 ,서울특별시 광진구 아차산로 537-17
1105063030302 ,서울특별시 광진구 아차산로 537-17
1105063030303 ,서울특별시 광진구 아차산로 537-17
1105063030401 ,서울특별시 광진구 광나루로 579
1105063030402 ,서울특별시 광진구 광나루로 579
1105063030501 ,서울특별시 광진구 광나루로 595
1105063030701 ,서울특별시 광진구 아차산로69길 19
1105063030702 ,서울특별시 광진구 아차산로69길 19
1105063030703 ,서울특별시 광진구 아차산로69길 19
1105063030801 ,서울특별시 광진구 아차산로69길 29
1105063030901 ,서울특별시 광진구 아차산로 549
1105063030902 ,서울특별시 광진구 아차산로 549
1105063030903 ,서울특별시 광진구 아차산로 563
1105063030904 ,서울특별시 광진구 아차산로 549
1105063030905 ,서울특별시 광진구 아차산로 549
1105063030906 ,서울특별시 광진구 아차산로 549
1105063030907 ,서울특별시 광진구 아차산로 549
1105063040001 ,서울특별시 광진구 아차산로70길 17-11
1105063040003 ,서울특별시 광진구 아차산로70길 17-47
1105063040201 ,서울특별시 광진구 아차산로 522
1105063040202 ,서울특별시 광진구 아차산로 508
1105063040203 ,서울특별시 광진구 아차산로 522
1105063040301 ,서울특별시 광진구 아차산로 552
1105063040302 ,서울특별시 광진구 아차산로 552
1105063040303 ,서울특별시 광진구 아차산로 552
1105063040304 ,서울특별시 광진구 아차산로 552
1105063040305 ,서울특별시 광진구 아차산로 552
1105063040306 ,서울특별시 광진구 아차산로 552
1105063040307 ,서울특별시 광진구 천호대로 840
1105063040308 ,서울특별시 광진구 아차산로 552
1105063040309 ,서울특별시 광진구 아차산로 552
1105063040401 ,서울특별시 광진구 아차산로 540
1105063040501 ,서울특별시 광진구 아차산로 544
